NZ_LBME01000001.1 247501 249000 0.6143 0.0125
NZ_LBME01000001.1 249001 250500 0.632 -0.0781
NZ_LBME01000001.1 250501 252000 0.6487 -0.074
NZ_LBME01000001.1 252001 253500 0.656 -0.0335
NZ_LBME01000001.1 253501 255000 0.641 -0.0328
NZ_LBME01000001.1 255001 256500 0.6213 -0.03
NZ_LBME01000001.1 256501 258000 0.627 -0.0239
NZ_LBME01000001.1 258001 259500 0.6443 0.0119
NZ_LBME01000001.1 259501 261000 0.6333 0.0305
NZ_LBME01000001.1 261001 262500 0.6377 -0.0528
NZ_LBME01000001.1 262501 264000 0.6447 -0.0796
NZ_LBME01000001.1 264001 265500 0.64 -0.0563
NZ_LBME01000001.1 265501 267000 0.6323 -0.0648
NZ_LBME01000001.1 267001 268500 0.6147 0.0022
NZ_LBME01000001.1 268501 270000 0.6303 0.0365
NZ_LBME01000001.1 270001 271500 0.6233 -0.0289
NZ_LBME01000001.1 271501 273000 0.5993 -0.0812
NZ_LBME01000001.1 273001 274500 0.608 -0.0976
NZ_LBME01000001.1 274501 276000 0.6247 -0.1163
NZ_LBME01000001.1 276001 277500 0.6267 -0.1309
NZ_LBME01000001.1 277501 279000 0.628 -0.0796
NZ_LBME01000001.1 279001 280500 0.641 -0.039
NZ_LBME01000001.1 280501 282000 0.6467 -0.032
NZ_LBME01000001.1 282001 283500 0.6213 -0.03
NZ_LBME01000001.1 283501 285000 0.5547 -0.0553
NZ_LBME01000001.1 285001 286500 0.5663 -0.0736
NZ_LBME01000001.1 286501 288000 0.6393 -0.0897
NZ_LBME01000001.1 288001 289500 0.629 -0.0461
NZ_LBME01000001.1 289501 291000 0.599 0.0273
NZ_LBME01000001.1 291001 292500 0.5897 -0.0254
NZ_LBME01000001.1 292501 294000 0.6113 -0.0949
NZ_LBME01000001.1 294001 295500 0.626 -0.0575
NZ_LBME01000001.1 295501 297000 0.62 0.0151
NZ_LBME01000001.1 297001 298500 0.625 0.0325
NZ_LBME01000001.1 298501 300000 0.6147 0.0
NZ_LBME01000001.1 300001 301500 0.6097 -0.0694
NZ_LBME01000001.1 301501 303000 0.615 -0.0873
NZ_LBME01000001.1 303001 304500 0.621 -0.0735
NZ_LBME01000001.1 304501 306000 0.6257 -0.0666
NZ_LBME01000001.1 306001 307500 0.646 -0.0444
NZ_LBME01000001.1 307501 309000 0.644 -0.0021
NZ_LBME01000001.1 309001 310500 0.618 0.0453
NZ_LBME01000001.1 310501 312000 0.6227 0.0054
NZ_LBME01000001.1 312001 313500 0.6303 -0.0513
NZ_LBME01000001.1 313501 315000 0.634 -0.0368
NZ_LBME01000001.1 315001 316500 0.6497 0.0118
NZ_LBME01000001.1 316501 318000 0.6387 0.0219
NZ_LBME01000001.1 318001 319500 0.592 0.0282
NZ_LBME01000001.1 319501 321000 0.6043 0.0083
NZ_LBME01000001.1 321001 322500 0.6357 -0.0068
NZ_LBME01000001.1 322501 324000 0.616 0.0097
NZ_LBME01000001.1 324001 325500 0.6127 0.0196
NZ_LBME01000001.1 325501 327000 0.6123 -0.0136
NZ_LBME01000001.1 327001 328500 0.6073 -0.0593
NZ_LBME01000001.1 328501 330000 0.6217 -0.0477
NZ_LBME01000001.1 330001 331500 0.62 -0.0108
NZ_LBME01000001.1 331501 333000 0.6147 0.0065
NZ_LBME01000001.1 333001 334500 0.6103 -0.0049
NZ_LBME01000001.1 334501 336000 0.5853 -0.033
NZ_LBME01000001.1 336001 337500 0.5853 -0.0364
NZ_LBME01000001.1 337501 339000 0.635 -0.0604
NZ_LBME01000001.1 339001 340500 0.6563 -0.032
NZ_LBME01000001.1 340501 342000 0.6527 0.001
NZ_LBME01000001.1 342001 343500 0.642 -0.026
NZ_LBME01000001.1 343501 345000 0.624 -0.0043
NZ_LBME01000001.1 345001 346500 0.6157 0.0157
NZ_LBME01000001.1 346501 348000 0.6057 0.0358
NZ_LBME01000001.1 348001 349500 0.5963 0.0419
NZ_LBME01000001.1 349501 351000 0.5817 0.0395
NZ_LBME01000001.1 351001 352500 0.5733 0.0477
NZ_LBME01000001.1 352501 354000 0.5803 0.0396
NZ_LBME01000001.1 354001 355500 0.5997 -0.0072
NZ_LBME01000001.1 355501 357000 0.6327 -0.059
NZ_LBME01000001.1 357001 358500 0.6683 -0.0643
NZ_LBME01000001.1 358501 360000 0.6813 -0.0685
NZ_LBME01000001.1 360001 361500 0.682 -0.0606
NZ_LBME01000001.1 361501 363000 0.6787 -0.0697
NZ_LBME01000001.1 363001 364500 0.6773 -0.0945
NZ_LBME01000001.1 364501 366000 0.6723 -0.0858
NZ_LBME01000001.1 366001 367500 0.665 -0.0937
NZ_LBME01000001.1 367501 369000 0.666 -0.1331
NZ_LBME01000001.1 369001 370500 0.6613 -0.1119
NZ_LBME01000001.1 370501 372000 0.668 -0.0739
NZ_LBME01000001.1 372001 373500 0.6783 -0.0614
NZ_LBME01000001.1 373501 375000 0.6653 -0.0261
NZ_LBME01000001.1 375001 376500 0.6463 -0.0294
NZ_LBME01000001.1 376501 378000 0.622 -0.015
NZ_LBME01000001.1 378001 379500 0.6387 -0.0344
NZ_LBME01000001.1 379501 381000 0.6617 -0.065
NZ_LBME01000001.1 381001 382500 0.6533 -0.049
NZ_LBME01000001.1 382501 384000 0.6573 -0.0649
NZ_LBME01000001.1 384001 385500 0.629 -0.0705
NZ_LBME01000001.1 385501 387000 0.608 -0.0789
NZ_LBME01000001.1 387001 388500 0.613 -0.0527
NZ_LBME01000001.1 388501 390000 0.621 -0.0005
NZ_LBME01000001.1 390001 391500 0.6553 -0.0051
NZ_LBME01000001.1 391501 393000 0.681 -0.021
NZ_LBME01000001.1 393001 394500 0.6797 -0.024
NZ_LBME01000001.1 394501 396000 0.655 -0.029
NZ_LBME01000001.1 396001 397500 0.6413 -0.0416
NZ_LBME01000001.1 397501 399000 0.6413 -0.0301
NZ_LBME01000001.1 399001 400500 0.638 -0.0115
NZ_LBME01000001.1 400501 402000 0.6447 -0.0041
NZ_LBME01000001.1 402001 403500 0.6317 -0.009
NZ_LBME01000001.1 403501 405000 0.6167 -0.0054
NZ_LBME01000001.1 405001 406500 0.621 -0.0134
NZ_LBME01000001.1 406501 408000 0.618 -0.0129
NZ_LBME01000001.1 408001 409500 0.631 0.0026
NZ_LBME01000001.1 409501 411000 0.635 -0.0152
NZ_LBME01000001.1 411001 412500 0.6383 -0.0444
NZ_LBME01000001.1 412501 414000 0.6503 -0.0138
NZ_LBME01000001.1 414001 415500 0.631 0.0248
NZ_LBME01000001.1 415501 417000 0.6267 -0.0021
NZ_LBME01000001.1 417001 418500 0.651 -0.0405
NZ_LBME01000001.1 418501 420000 0.661 -0.0308
NZ_LBME01000001.1 420001 421500 0.628 0.0297
NZ_LBME01000001.1 421501 423000 0.6103 0.0519
NZ_LBME01000001.1 423001 424500 0.611 0.0005
NZ_LBME01000001.1 424501 426000 0.6063 -0.0115
NZ_LBME01000001.1 426001 427500 0.6427 -0.0062
NZ_LBME01000001.1 427501 429000 0.6447 -0.0414
NZ_LBME01000001.1 429001 430500 0.625 -0.0507
NZ_LBME01000001.1 430501 432000 0.624 -0.0609
NZ_LBME01000001.1 432001 433500 0.612 -0.0436
NZ_LBME01000001.1 433501 435000 0.605 -0.0303
NZ_LBME01000001.1 435001 436500 0.603 -0.0293
NZ_LBME01000001.1 436501 438000 0.6047 0.0
NZ_LBME01000001.1 438001 439500 0.615 -0.0146
NZ_LBME01000001.1 439501 441000 0.625 -0.0325
NZ_LBME01000001.1 441001 442500 0.629 -0.0472
NZ_LBME01000001.1 442501 444000 0.6297 -0.0439
NZ_LBME01000001.1 444001 445500 0.6297 -0.0513
NZ_LBME01000001.1 445501 447000 0.623 -0.0508
NZ_LBME01000001.1 447001 448500 0.6087 -0.0219
NZ_LBME01000001.1 448501 450000 0.6277 -0.0441
NZ_LBME01000001.1 450001 451500 0.641 -0.0224
NZ_LBME01000001.1 451501 453000 0.628 -0.0064
NZ_LBME01000001.1 453001 454500 0.5777 0.0144
NZ_LBME01000001.1 454501 456000 0.51 -0.0248
NZ_LBME01000001.1 456001 457500 0.57 -0.1193
NZ_LBME01000001.1 457501 459000 0.656 -0.0742
NZ_LBME01000001.1 459001 460500 0.6163 -0.0352
NZ_LBME01000001.1 460501 462000 0.5893 -0.0588
NZ_LBME01000001.1 462001 463500 0.6073 -0.0538
NZ_LBME01000001.1 463501 465000 0.6233 -0.0064
NZ_LBME01000001.1 465001 466500 0.6473 -0.0505
NZ_LBME01000001.1 466501 468000 0.66 -0.0566
NZ_LBME01000001.1 468001 469500 0.6503 -0.0313
NZ_LBME01000001.1 469501 471000 0.6343 -0.072
NZ_LBME01000001.1 471001 472500 0.6203 -0.0382
NZ_LBME01000001.1 472501 474000 0.5933 -0.036
NZ_LBME01000001.1 474001 475500 0.6203 -0.0661
NZ_LBME01000001.1 475501 477000 0.657 -0.0107
NZ_LBME01000001.1 477001 478500 0.6523 0.0179
NZ_LBME01000001.1 478501 480000 0.65 -0.0092
NZ_LBME01000001.1 480001 481500 0.646 -0.031
NZ_LBME01000001.1 481501 483000 0.6547 -0.0509
NZ_LBME01000001.1 483001 484500 0.654 -0.0703
NZ_LBME01000001.1 484501 486000 0.6383 -0.107
NZ_LBME01000001.1 486001 487500 0.6347 -0.083
NZ_LBME01000001.1 487501 489000 0.6333 -0.0063
NZ_LBME01000001.1 489001 490500 0.622 -0.0021
NZ_LBME01000001.1 490501 492000 0.629 -0.0154
NZ_LBME01000001.1 492001 493500 0.651 -0.0558
NZ_LBME01000001.1 493501 495000 0.6563 -0.0909
NZ_LBME01000001.1 495001 496500 0.647 -0.0726
NZ_LBME01000001.1 496501 498000 0.6407 -0.0468
NZ_LBME01000001.1 498001 499500 0.645 -0.0222
NZ_LBME01000001.1 499501 501000 0.616 -0.0271
NZ_LBME01000001.1 501001 502500 0.5803 -0.0213
NZ_LBME01000001.1 502501 504000 0.5553 0.018
NZ_LBME01000001.1 504001 505500 0.572 -0.0093
NZ_LBME01000001.1 505501 507000 0.6273 -0.0159
NZ_LBME01000001.1 507001 508500 0.63 -0.0074
NZ_LBME01000001.1 508501 510000 0.635 -0.0436
NZ_LBME01000001.1 510001 511500 0.6483 0.0098
NZ_LBME01000001.1 511501 513000 0.626 0.0596
NZ_LBME01000001.1 513001 514500 0.6067 0.0407
NZ_LBME01000001.1 514501 516000 0.5827 0.0252
NZ_LBME01000001.1 516001 517500 0.5663 0.023
NZ_LBME01000001.1 517501 519000 0.567 0.0429
NZ_LBME01000001.1 519001 520500 0.5963 0.052
NZ_LBME01000001.1 520501 522000 0.593 0.0388
NZ_LBME01000001.1 522001 523500 0.547 0.0262
NZ_LBME01000001.1 523501 525000 0.55 0.0085
NZ_LBME01000001.1 525001 526500 0.573 -0.0401
NZ_LBME01000001.1 526501 528000 0.5827 -0.0561
NZ_LBME01000001.1 528001 529500 0.5747 -0.0371
NZ_LBME01000001.1 529501 531000 0.5823 -0.0086
NZ_LBME01000001.1 531001 532500 0.594 0.0247
NZ_LBME01000001.1 532501 534000 0.5953 0.0224
NZ_LBME01000001.1 534001 535500 0.5617 0.0006
NZ_LBME01000001.1 535501 537000 0.5273 0.0278
NZ_LBME01000001.1 537001 538500 0.5263 0.0171
NZ_LBME01000001.1 538501 540000 0.526 -0.0444
NZ_LBME01000001.1 540001 541500 0.5087 -0.059
NZ_LBME01000001.1 541501 543000 0.548 -0.0523
NZ_LBME01000001.1 543001 544500 0.6333 -0.0484
NZ_LBME01000001.1 544501 546000 0.6547 -0.0407
NZ_LBME01000001.1 546001 547500 0.6393 -0.0542
NZ_LBME01000001.1 547501 549000 0.6367 -0.066
NZ_LBME01000001.1 549001 550500 0.6353 -0.0399
NZ_LBME01000001.1 550501 552000 0.6243 -0.0283
NZ_LBME01000001.1 552001 553500 0.5913 -0.0034
NZ_LBME01000001.1 553501 555000 0.5803 -0.0109
NZ_LBME01000001.1 555001 556500 0.625 -0.0539
NZ_LBME01000001.1 556501 558000 0.6303 -0.0048
NZ_LBME01000001.1 558001 559500 0.593 -0.0174
NZ_LBME01000001.1 559501 561000 0.5703 -0.0672
NZ_LBME01000001.1 561001 562500 0.5493 -0.0133
NZ_LBME01000001.1 562501 564000 0.4993 -0.0027
NZ_LBME01000001.1 564001 565500 0.4593 -0.0116
NZ_LBME01000001.1 565501 567000 0.4523 -0.014
NZ_LBME01000001.1 567001 568500 0.4617 -0.0036
NZ_LBME01000001.1 568501 570000 0.4783 -0.0077
NZ_LBME01000001.1 570001 571500 0.5003 -0.026
NZ_LBME01000001.1 571501 573000 0.5297 -0.012
NZ_LBME01000001.1 573001 574500 0.591 0.04
NZ_LBME01000001.1 574501 576000 0.6357 0.0855
NZ_LBME01000001.1 576001 577500 0.627 0.0314
NZ_LBME01000001.1 577501 579000 0.5833 -0.0411
NZ_LBME01000001.1 579001 580500 0.5627 -0.0142
NZ_LBME01000001.1 580501 582000 0.6037 -0.0215
NZ_LBME01000001.1 582001 583500 0.6217 -0.0177
NZ_LBME01000001.1 583501 585000 0.639 0.0141
NZ_LBME01000001.1 585001 586500 0.6447 -0.0372
NZ_LBME01000001.1 586501 588000 0.6323 -0.0912
NZ_LBME01000001.1 588001 589500 0.6377 -0.0748
NZ_LBME01000001.1 589501 591000 0.6347 -0.0137
NZ_LBME01000001.1 591001 592500 0.632 0.019
NZ_LBME01000001.1 592501 594000 0.6353 0.0514
NZ_LBME01000001.1 594001 595500 0.6357 0.0655
NZ_LBME01000001.1 595501 597000 0.634 0.0347
NZ_LBME01000001.1 597001 598500 0.616 -0.0043
NZ_LBME01000001.1 598501 600000 0.6 -0.0278
NZ_LBME01000001.1 600001 601500 0.583 -0.036
NZ_LBME01000001.1 601501 603000 0.5591 -0.0364
NZ_LBME01000001.1 603001 603319 0.5455 0.046
NZ_LBME01000002.1 1 1500 0.4773 0.1704
NZ_LBME01000002.1 1501 3000 0.477 0.1768
NZ_LBME01000002.1 3001 4500 0.541 0.1004
NZ_LBME01000002.1 4501 6000 0.5897 0.0028
NZ_LBME01000002.1 6001 7500 0.6323 -0.0216
NZ_LBME01000002.1 7501 9000 0.6427 -0.0249
NZ_LBME01000002.1 9001 10500 0.653 -0.0271
NZ_LBME01000002.1 10501 12000 0.6567 -0.0426
NZ_LBME01000002.1 12001 13500 0.6443 -0.0171
NZ_LBME01000002.1 13501 15000 0.63 -0.0074
NZ_LBME01000002.1 15001 16500 0.6333 -0.0126
NZ_LBME01000002.1 16501 18000 0.5837 0.0074
NZ_LBME01000002.1 18001 19500 0.531 -0.0044
NZ_LBME01000002.1 19501 21000 0.5987 0.0089
NZ_LBME01000002.1 21001 22500 0.6177 0.0221
NZ_LBME01000002.1 22501 24000 0.602 -0.0122
NZ_LBME01000002.1 24001 25500 0.6263 -0.009
NZ_LBME01000002.1 25501 27000 0.634 0.021
NZ_LBME01000002.1 27001 28500 0.6273 -0.0149
NZ_LBME01000002.1 28501 30000 0.6167 -0.0703
NZ_LBME01000002.1 30001 31500 0.6357 -0.0288
NZ_LBME01000002.1 31501 33000 0.6493 0.0021
NZ_LBME01000002.1 33001 34500 0.6343 -0.0037
NZ_LBME01000002.1 34501 36000 0.6213 0.0161
NZ_LBME01000002.1 36001 37500 0.625 0.0101
NZ_LBME01000002.1 37501 39000 0.6127 0.0207
NZ_LBME01000002.1 39001 40500 0.5953 0.0493
NZ_LBME01000002.1 40501 42000 0.6083 0.0619
NZ_LBME01000002.1 42001 43500 0.6083 0.0378
NZ_LBME01000002.1 43501 45000 0.5937 0.0387
NZ_LBME01000002.1 45001 46500 0.6183 0.0264
NZ_LBME01000002.1 46501 48000 0.6347 -0.0147
NZ_LBME01000002.1 48001 49500 0.635 0.0152
NZ_LBME01000002.1 49501 51000 0.627 0.025
NZ_LBME01000002.1 51001 52500 0.619 -0.0124
NZ_LBME01000002.1 52501 54000 0.6257 -0.0069
NZ_LBME01000002.1 54001 55500 0.6317 0.0016
NZ_LBME01000002.1 55501 57000 0.6337 0.0384
NZ_LBME01000002.1 57001 58500 0.6303 0.0947
NZ_LBME01000002.1 58501 60000 0.633 0.09
NZ_LBME01000002.1 60001 61500 0.6203 0.0425
NZ_LBME01000002.1 61501 63000 0.613 0.043
NZ_LBME01000002.1 63001 64500 0.6247 0.0213
NZ_LBME01000002.1 64501 66000 0.6423 -0.04
NZ_LBME01000002.1 66001 67500 0.6483 -0.0087
NZ_LBME01000002.1 67501 69000 0.6457 0.0501
NZ_LBME01000002.1 69001 70500 0.5847 0.0399
NZ_LBME01000002.1 70501 72000 0.421 0.0182
NZ_LBME01000002.1 72001 73500 0.336 0.0417
NZ_LBME01000002.1 73501 75000 0.3757 0.0524
NZ_LBME01000002.1 75001 76500 0.398 0.1055
NZ_LBME01000002.1 76501 78000 0.3907 0.1416
NZ_LBME01000002.1 78001 79500 0.3683 0.0624
NZ_LBME01000002.1 79501 81000 0.3773 0.0088
NZ_LBME01000002.1 81001 82500 0.385 -0.0165
NZ_LBME01000002.1 82501 84000 0.3857 0.0043
NZ_LBME01000002.1 84001 85500 0.3783 0.0943
NZ_LBME01000002.1 85501 87000 0.3687 0.1392
NZ_LBME01000002.1 87001 88500 0.362 0.1068
NZ_LBME01000002.1 88501 90000 0.347 0.0259
NZ_LBME01000002.1 90001 91500 0.404 0.0528
NZ_LBME01000002.1 91501 93000 0.4163 0.0905
NZ_LBME01000002.1 93001 94500 0.3623 0.0782
NZ_LBME01000002.1 94501 96000 0.376 0.0833
NZ_LBME01000002.1 96001 97500 0.381 0.0971
NZ_LBME01000002.1 97501 99000 0.373 0.0795
NZ_LBME01000002.1 99001 100500 0.3763 0.0363
NZ_LBME01000002.1 100501 102000 0.3683 0.0299
NZ_LBME01000002.1 102001 103500 0.3557 -0.0028
NZ_LBME01000002.1 103501 105000 0.3523 0.0255
NZ_LBME01000002.1 105001 106500 0.3417 0.0927
NZ_LBME01000002.1 106501 108000 0.3537 0.0443
NZ_LBME01000002.1 108001 109500 0.382 0.0681
NZ_LBME01000002.1 109501 111000 0.3673 0.1307
NZ_LBME01000002.1 111001 112500 0.3753 0.0995
NZ_LBME01000002.1 112501 114000 0.37 0.0937
